OBJECTID,ADDRESS,LOCATION,STREET,PLACEMENT,RACKS,SPACES,GLOBALID,INSTALL_YR,INSTALL_MO,LAT,LON,shape,SF Find Neighborhoods 2,Current Police Districts 2,Current Supervisor Districts 2,Analysis Neighborhoods 2,Analysis Neighborhoods - 2010 census tracts assigned to neighborhoods 2,"CBD, BID and GBD Boundaries as of 2017 2",Central Market/Tenderloin Boundary Polygon - Updated 2,Neighborhoods
12077,845 MARKET ST,Juicy Couture and Timberland,MARKET,SIDEWALK,5,10,,2013,11,37.784095,-122.406131,POINT (-122.40612 37.784092),32,5,10,34,181,5,,32
8843,1521 Sutter St,Apartment/Residential,Sutter St,SIDEWALK,1,2,,2019,2,0,0,POINT (-122.4259 37.786728),100,4,11,15,4,,,100
14278,601 lombard,,lombard,SIDEWALK,2,4,,2021,7,,,POINT (-122.41157 37.803013),106,6,3,23,50,,,106
9731,4 BRADY ST,Louie Hair Salon,BRADY,SIDEWALK,1,2,,2010,0,37.773208,-122.421104,POINT (-122.42109 37.773205),32,1,10,20,89,,1,32
11750,2781 24TH ST,Brava Theater,24TH,SIDEWALK,2,4,,2015,1,37.752758,-122.407976,POINT (-122.40796 37.752754),53,3,2,20,164,,,53
13865,1550 Howard,Sushi Ondo,Howard,SIDEWALK,1,2,,2020,10,,,POINT (-122.416374 37.77239),32,1,10,20,180,,,32
10408,888 O'Farrell,Main Luggage Repairs,POLK,SIDEWALK,1,2,,2016,8,37.785054,-122.419354,POINT (-122.41934 37.78505),20,5,10,36,101,,1,20
10977,999 VALENCIA ST,Valencia Whole Foods,21ST,SIDEWALK,1,2,,2003,0,37.757078,-122.420825,POINT (-122.420815 37.757072),53,3,2,20,177,,,53
10170,186 02nd St,Soma eats,02ND,SIDEWALK,2,4,,2016,8,37.786893,-122.398522,POINT (-122.398506 37.78689),32,1,10,8,25,4,,32
14425,2220 24TH AVE,,24TH AVE,SIDEWALK,1,2,,2021,10,,,POINT (-122.40171 37.75328),54,2,9,26,54,,,54
11211,2049 Irving St,Uncle Benny's Donuts,22ND,SIDEWALK,2,4,,2017,7,37.763376,-122.479787,POINT (-122.479774 37.76337),39,10,7,35,62,,,39
8790,75 BROADWAY,Apt. Complex,BROADWAY,SIDEWALK,4,8,,2017,10,0,0,POINT (-122.3992 37.79867),77,6,3,8,22,,,77
9514,1720 MARKET ST,The Happiness Institute,MARKET,SIDEWALK,1,2,,2002,0,37.772539,-122.423089,POINT (-122.42307 37.772533),26,4,11,9,37,,,26
10523,25 SANCHEZ ST,residential,SANCHEZ,SIDEWALK,1,2,,2005,0,37.768924,-122.430966,POINT (-122.430954 37.76892),28,7,5,5,90,,,28
8837,2140 Union Street,The Brixton,Union Street,SIDEWALK,1,2,,2018,5,0,0,POINT (-122.434555 37.79749),15,4,6,13,81,,,15
11158,275 GOUGH ST,Shear Bliss,GOUGH,SIDEWALK,1,2,,2006,0,37.775667,-122.422943,POINT (-122.42293 37.77566),22,4,11,9,70,,,22
12309,301 SOUTH VAN NESS AVE,New Central Cafe,14TH,SIDEWALK,2,4,,2015,1,37.768281,-122.417506,POINT (-122.417496 37.768276),53,3,2,20,180,,,53
12512,391 San Jose Ave,Residential,San Jose Ave,SIDEWALK,1,2,,2019,12,37.74905351,-122.4212935,POINT (-122.42128 37.74905),53,3,5,20,176,,,53
10582,4920 03RD ST,Peking Wok,03RD,SIDEWALK,1,2,,2004,0,37.733815,-122.391375,POINT (-122.391365 37.73381),87,2,9,1,26,,,87
13560,1488 Lombard St,Fog City Doggy Daycare,Lombard St,SIDEWALK,1,2,,2020,5,,,POINT (-122.4259 37.801197),17,4,6,13,130,,,17
10762,375 RHODE ISLAND ST,San Francisco Center for the Book,RHODE ISLAND,SIDEWALK,2,4,,2015,1,37.765352,-122.402318,POINT (-122.402306 37.765347),54,1,9,4,68,,,54
9176,1 CLEMENT ST,Village Pizzeria,CLEMENT,SIDEWALK,1,2,,2010,0,37.782997,-122.459331,POINT (-122.45932 37.782993),5,8,4,11,98,,,5
13656,1 Daniel Burnham Court,Berman Skin Institute,Daniel Burnham Court,SIDEWALK,1,2,,2020,8,,,POINT (-122.421906 37.787045),100,4,6,39,6,,,100
11924,155 BRANNAN ST,Cetana Salon Spa,BRANNAN,SIDEWALK,2,4,,2015,9,37.783882,-122.389377,POINT (-122.389366 37.78388),31,1,10,8,25,,,31
11005,3080 16TH ST,Forest Books,16TH,SIDEWALK,1,2,,2003,0,37.765171,-122.421583,POINT (-122.42157 37.765167),53,3,2,20,89,,,53
12210,433 KEARNY ST,St. Mary's Garage,KEARNY,GARAGE,10,20,,2014,5,37.791994,-122.404359,POINT (-122.40434 37.79199),104,6,3,8,43,,,104
12117,2739 GEARY BLVD,Nani's Coffee,GEARY,SIDEWALK,1,2,,2004,0,37.781966,-122.448479,POINT (-122.44846 37.78196),12,7,4,18,74,,,12
13524,100 O'farrell,Crate and Barrel,O'farrell,SIDEWALK,2,4,,2020,3,,,POINT (-122.40655 37.7866),19,6,3,8,43,5,,19
11596,2169 FOLSOM ST,multiple,FOLSOM,SIDEWALK,1,2,,2002,0,37.762817,-122.414645,POINT (-122.414635 37.762814),53,3,2,20,169,,,53
9941,701 HAIGHT ST,Black Sands Brewery,PIERCE,SIDEWALK,2,4,,2015,1,37.77145,-122.433842,POINT (-122.43383 37.771446),26,4,11,3,183,,,26
11406,2078 UNION ST,Contrada Bikes,UNION,SIDEWALK,1,2,,2013,7,37.797569,-122.433506,POINT (-122.433495 37.797565),15,4,6,13,81,,,15
10115,5843 GEARY BLVD,Thom's Natural Food,GEARY,SIDEWALK,1,2,,2003,0,37.77993,-122.482151,POINT (-122.48214 37.779926),8,8,4,29,146,,,8
12104,251 FREMONT ST,Groove Salon,HOWARD,SIDEWALK,1,2,,2013,3,37.788964,-122.39478,POINT (-122.39477 37.78896),32,1,10,8,25,3,,32
13997,2431 Kirkham St,,Kirkham St,SIDEWALK,1,2,,2020,12,,,POINT (-122.486885 37.75939),39,10,7,35,148,,,39
9968,3000 SAN BRUNO AVE,Money Mart,SAN BRUNO,SIDEWALK,1,2,,2002,0,37.723807,-122.402341,POINT (-122.40233 37.7238),91,2,2,25,126,,,91
9026,25 DIVISION ST,B.B. Hawk and Source Restaurant,DIVISION,SIDEWALK,2,4,,2012,6,37.769528,-122.402516,POINT (-122.402504 37.769524),33,1,9,4,68,,,33
9300,2257 MARKET ST,Peet's Coffee,MARKET,SIDEWALK,1,2,,2002,0,37.764759,-122.431827,POINT (-122.431816 37.764755),38,3,5,5,88,9,,38
9139,1419 HAIGHT ST,The Red Victorian,HAIGHT,SIDEWALK,1,2,,2002,0,37.769983,-122.445637,POINT (-122.445625 37.769978),25,7,11,3,91,,,25
10683,1519 MISSION ST,"SF Boylesque, Mama Calizo's Voice Factory & Center for Sex & Culture",MISSION,SIDEWALK,1,2,,0,0,37.773649,-122.41732,POINT (-122.417305 37.773643),32,1,10,20,180,7,1,32
10730,3641 SACRAMENTO ST,UNKNOWN,SACRAMENTO,SIDEWALK,1,2,,2004,0,37.787234,-122.452625,POINT (-122.452614 37.787228),10,8,6,31,80,,,10
8875,905 Haight Street,Superette Market & Liquor Store,Haight Street,SIDEWALK,1,2,,2019,2,0,0,POINT (-122.43717 37.771046),112,7,11,3,183,,,112
11290,520 WALLER ST,Wiggle Bicycles,WALLER,SIDEWALK,3,6,,2016,7,37.770989,-122.432261,POINT (-122.43225 37.770985),26,7,11,3,183,,,26
11882,994 MARKET ST,Art Gallery,MARKET,SIDEWALK,2,4,,2011,11,37.782684,-122.410327,POINT (-122.41032 37.78268),20,5,10,36,131,6,1,20
10217,710 POLK ST,Thai Idea Vegetarian,POLK,SIDEWALK,1,2,,2004,0,37.783382,-122.419003,POINT (-122.41899 37.78338),20,5,10,36,132,,1,20
10276,558 CLAYTON ST,Haight Ashbury Free Clinic,CLAYTON,SIDEWALK,1,2,,2003,0,37.76996,-122.448304,POINT (-122.44829 37.769955),25,7,11,3,91,,,25
12231,1725 POLK ST,Miller's East Coast Deli,POLK,SIDEWALK,1,2,,2002,0,37.792729,-122.421447,POINT (-122.42143 37.792725),105,4,3,32,45,,,105
12622,108 Divisadero Street,,Divisadero Street,SIDEWALK,1,2,,2019,12,37.76922392,-122.4366211,POINT (-122.43661 37.76922),112,7,5,3,183,,,112
11068,3180 18TH ST,Pioneer Building,18TH,SIDEWALK,1,2,,2003,0,37.76238,-122.414588,POINT (-122.41457 37.762375),53,3,2,20,169,,,53
8658,50 Hickory Street,Tacos Cala,Hickory Street,SIDEWALK,1,2,,2018,4,0,0,POINT (-122.42033 37.775753),21,4,11,9,70,8,,21
9111,488 HAIGHT ST,UNKNOWN,HAIGHT,SIDEWALK,1,2,,2004,0,37.772352,-122.430255,POINT (-122.430244 37.772346),26,4,11,9,137,,,26
12808,3639 18th St,Bi-Rite,18th St,SIDEWALK,3,6,,2019,12,37.76150806,-122.42461147,POINT (-122.4246 37.7615),37,3,5,20,76,,,37
8705,3701 Geary Street,Pet's Corner,Geary Street,SIDEWALK,2,4,,2017,9,0,0,POINT (-122.45915 37.780937),5,8,4,11,141,,,5
11522,816 IRVING ST,Sheng Kee Bakery,IRVING,SIDEWALK,1,2,,2006,0,37.764267,-122.466678,POINT (-122.46667 37.764263),109,10,11,14,151,,,109
8562,69 Bluxome Street,Local Brewing,Bluxome Street,SIDEWALK,1,2,,2018,9,0,0,POINT (-122.39681 37.776478),32,1,10,34,179,,,32
12644,300 19th Ave,Tia Margarita,19th Ave,SIDEWALK,1,2,,2019,12,37.78211613,-122.47841928,POINT (-122.47841 37.782112),5,8,4,29,57,,,5
9315,1236 09TH AVE,Misdirections Magic Shop,09TH,SIDEWALK,1,2,,2015,1,37.765224,-122.466218,POINT (-122.4662 37.76522),109,10,11,14,151,,,109
8613,2990 Mission Street,Samiramis,Mission Street,SIDEWALK,1,1,,2017,9,0,0,POINT (-122.41849 37.7492),53,3,2,20,87,,,53
14267,1750 Fulton,,Fulton,SIDEWALK,3,6,,2021,7,,,POINT (-122.445625 37.77591),97,7,11,18,74,,,97
12495,837 Gearu Street,Apt. building,Gearu Street,SIDEWALK,1,2,,2019,12,37.7862197,-122.41709303,POINT (-122.417076 37.786213),20,6,10,36,64,,1,20
13910,1461 Church St,Yubalance,Church St,SIDEWALK,1,2,,2020,11,,,POINT (-122.42702 37.74745),84,9,5,22,174,,,84
12381,2282 MARKET ST,UNKNOWN,MARKET,SIDEWALK,1,2,,2002,0,37.764885,-122.432814,POINT (-122.4328 37.76488),28,7,5,5,90,9,,28
9869,3821 Noriega St,Noriega Produce,NORIEGA,SIDEWALK,1,2,,2016,8,37.752932,-122.504566,POINT (-122.504555 37.752926),39,10,7,35,103,,,39
12395,48 VICENTE ST,dental office,VICENTE,SIDEWALK,1,2,,0,0,37.739723,-122.466618,POINT (-122.466606 37.73972),46,10,8,41,149,,,46
13492,5392 Mission Street,,Mission Street,SIDEWALK,2,4,,2020,3,,,POINT (-122.44362 37.71367),58,9,1,7,156,,,58
12062,4950 MISSION ST,Safeway,MISSION,SIDEWALK,1,2,,2004,0,37.719655,-122.439175,POINT (-122.43916 37.71965),80,9,1,28,122,,,80
14293,1426 polk st,,polk st,SIDEWALK,1,2,,2021,9,,,POINT (-122.42053 37.789917),105,4,3,21,44,10,,105
11443,2238 GEARY BLVD,Kaiser,GEARY,SIDEWALK,1,2,,2002,0,37.783507,-122.440613,POINT (-122.4406 37.7835),103,8,11,15,4,,,103
9800,46 West Portal Ave,McCarthy's Irish Bar,WEST PORTAL,SIDEWALK,1,2,,2016,7,37.740387,-122.466413,POINT (-122.4664 37.740383),46,10,8,41,149,,,46
12776,320 King Street,,King Street,SIDEWALK,5,10,,2019,12,37.77597183,-122.39471008,POINT (-122.3947 37.775967),34,1,10,4,68,,,34
11808,2312 MARKET ST,UNKNOWN,MARKET,SIDEWALK,1,2,,2002,0,37.763987,-122.433784,POINT (-122.43377 37.76398),28,7,5,5,90,9,,28
12659,65 Laguna,Openhouse,Laguna,SIDEWALK,1,2,,2019,12,37.77126673,-122.42522635,POINT (-122.42522 37.771263),27,7,5,9,137,,,27
14161,560 Haight Street,,Haight Street,SIDEWALK,1,2,,2021,3,,,POINT (-122.431404 37.771988),26,4,11,9,137,,,26
14253,527 Broadway,,Broadway,SIDEWALK,3,6,,2021,7,,,POINT (-122.40592 37.797962),106,6,3,23,47,1,,106
11618,1601 TARAVAL ST,El Burito,TARAVAL,SIDEWALK,1,2,,2010,0,37.742562,-122.48339,POINT (-122.483376 37.742558),40,10,7,35,95,,,40
13965,315 5th Street,,,SIDEWALK,2,4,,2020,9,,,POINT (-122.40312 37.780045),32,1,10,34,35,4,,32
14121,2875 21st,Passive House BB,21st,SIDEWALK,2,4,,2021,1,,,POINT (-122.4119 37.757458),53,3,2,20,169,,,53
10994,1040 FOLSOM ST,UNKNOWN,FOLSOM,SIDEWALK,1,2,,2003,0,37.777951,-122.406693,POINT (-122.40668 37.777946),32,1,10,34,35,,,32
12527,521 Francisco Street,Fougeron Architecture,Francisco Street,SIDEWALK,3,6,,2019,12,37.80462254,-122.41385441,POINT (-122.41384 37.80462),106,6,3,23,24,,,106
13624,3002 Rivera,,Rivera,SIDEWALK,2,4,,2020,7,,,POINT (-122.498566 37.745785),39,10,7,35,144,,,39
9191,144 02ND ST,UNKNOWN,02ND,SIDEWALK,1,2,,2003,0,37.787204,-122.399198,POINT (-122.399185 37.7872),32,1,10,8,25,4,,32
13833,2276 Bryant,,Bryant,SIDEWALK,1,2,,2020,9,,,POINT (-122.40961 37.75805),53,3,2,20,169,,,53
13537,2700 Clay,Alta Plaza Park,Clay,SIDEWALK,1,2,,2020,5,,,POINT (-122.437645 37.790276),102,4,6,30,7,,,102
12590,1216 4th Avenue,Residential /Apt,4th Avenue,SIDEWALK,1,2,,2019,12,37.76581257,-122.46105483,POINT (-122.461044 37.76581),109,7,11,14,116,,,109
11401,320 11TH ST,Liqour Store,11TH,SIDEWALK,1,2,,0,0,37.771276,-122.413673,POINT (-122.41366 37.77127),32,1,10,20,180,,,32
14204,777 Florida,,Florida,SIDEWALK,1,2,,2021,4,,,POINT (-122.410866 37.75945),53,3,2,20,169,,,53
11422,3701 SACRAMENTO ST,UNKNOWN,SACRAMENTO,SIDEWALK,1,2,,2004,0,37.787113,-122.453712,POINT (-122.4537 37.78711),10,8,6,31,80,,,10
10308,1200 Polk st,El Super Burrito,POLK,SIDEWALK,1,2,,2016,8,37.787782,-122.420033,POINT (-122.42002 37.787777),50,4,3,21,11,10,,50
13531,798 10th Ave,,10th Ave,SIDEWALK,1,2,,2020,5,,,POINT (-122.46803 37.773487),5,8,4,11,94,,,5
11569,131 STEUART ST,Little Saigon,STEUART,SIDEWALK,1,2,,2010,0,37.793007,-122.392361,POINT (-122.39235 37.793003),108,1,10,8,25,,,108
11939,1033 KEARNY ST,Lusty Lady Theater,KEARNY,SIDEWALK,1,2,,2010,0,37.797575,-122.405721,POINT (-122.40571 37.79757),106,6,3,23,47,1,,106
9497,3160 16TH ST,Kilowatt Bar,16TH,SIDEWALK,1,2,,2002,0,37.765057,-122.423236,POINT (-122.423225 37.765053),37,3,5,20,178,,,37
8759,2312 Irving Street,Easy Money,Irving Street,SIDEWALK,1,2,,2017,7,0,0,POINT (-122.48287 37.76339),39,10,7,35,62,,,39
12248,4699 03RD ST,Providence Foundation,03RD,SIDEWALK,1,2,,2004,0,37.735681,-122.390019,POINT (-122.39001 37.735676),86,2,9,1,26,,,86
9607,1360 CHURCH ST,UNKNOWN,CHURCH,SIDEWALK,1,2,,2005,0,37.749044,-122.427457,POINT (-122.427444 37.74904),84,3,5,22,84,,,84
8712,594 Howard Street,LaneOne,Howard Street,SIDEWALK,2,4,,2018,12,0,0,POINT (-122.39818 37.7871),32,1,10,8,25,3,,32
13778,5122 3rd Street,Word. A Cafe,3rd Street,SIDEWALK,1,2,,2020,8,,,POINT (-122.391754 37.731953),87,2,9,1,161,,,87
10741,800 GREAT HWY,Ocean Beach,GREAT HWY,SIDEWALK,3,6,,2010,1,37.772702,-122.510407,POINT (-122.51039 37.772697),8,8,4,29,145,,,8
11073,71 STEVENSON ST,UNKNOWN,STEVENSON,SIDEWALK,1,2,,2003,0,37.789368,-122.399653,POINT (-122.39964 37.789364),108,6,10,8,25,,,108
12671,418 Sutter,,Sutter,SIDEWALK,2,4,,2019,12,37.78939044,-122.40736313,POINT (-122.40735 37.789387),19,6,3,8,43,5,,19
11544,3409 23RD ST,Quetzalcoatz Tattoo,23RD,SIDEWALK,1,2,,2003,0,37.75348,-122.42106,POINT (-122.42104 37.753475),53,3,5,20,176,,,53
12676,130 Townsend St,Tres,Townsend St,SIDEWALK,1,2,,2019,12,37.78009779,-122.39118652,POINT (-122.391174 37.780094),31,1,10,4,68,,,31
12014,1675 OWENS ST,UCSF Mission Bay William J. Rutter Community Center,OWENS,PARCEL,20,20,,2005,0,37.768415,-122.392607,POINT (-122.39259 37.76841),34,1,10,4,68,,,34
8710,5601 Geary Blvd,Mainland market,Geary Blvd,SIDEWALK,1,2,,2017,9,0,0,POINT (-122.47955 37.780014),8,8,4,29,146,,,8
9973,117 06TH ST,San Francisco HIV Prevention Project,06TH,SIDEWALK,1,2,,2002,0,37.780852,-122.408043,POINT (-122.40803 37.780846),32,1,10,34,181,7,1,32
9760,3489 SACRAMENTO ST,UNKNOWN,SACRAMENTO,SIDEWALK,1,2,,2006,0,37.787654,-122.450043,POINT (-122.45003 37.787647),10,8,6,31,80,,,10
10005,2240 CHESTNUT ST,Tuttimelon,CHESTNUT,SIDEWALK,1,2,,2003,0,37.800477,-122.440132,POINT (-122.44012 37.800472),17,4,6,13,14,,,17
11728,3848 GEARY BLVD,Buckshot Bar and Gameroom,GEARY,SIDEWALK,1,2,,2010,9,37.781479,-122.460843,POINT (-122.46083 37.781475),5,8,4,11,98,,,5
13788,210 6th ave,Deluxe Cycles,6th ave,SIDEWALK,1,2,,2020,9,,,POINT (-122.46453 37.784508),5,8,4,11,98,,,5
9511,2925 16TH ST,Slate Bar,16TH,SIDEWALK,3,6,,2015,10,37.76508,-122.418049,POINT (-122.41804 37.765076),53,3,2,20,89,,,53
9403,3141 Clement St,Akiba,CLEMENT,SIDEWALK,1,2,,2017,5,37.781588,-122.492813,POINT (-122.4928 37.78158),8,8,4,29,142,,,8
10873,124 MONTGOMERY ST,Deli & …,MONTGOMERY,SIDEWALK,1,2,,2015,10,37.790292,-122.402154,POINT (-122.40214 37.790287),108,6,3,8,43,,,108
13596,498 Pine,,Pine,SIDEWALK,4,8,,2020,5,,,POINT (-122.404175 37.7917),108,6,3,8,43,,,108
11205,543 DIVISADERO ST,Club Waziema,DIVISADERO,SIDEWALK,1,2,,2010,10,37.774615,-122.438041,POINT (-122.43803 37.77461),24,7,11,9,1,,,24
10449,1 SOUTH PARK,The American Grilled Cheese Kitchen,02ND,SIDEWALK,2,4,,2012,4,37.782048,-122.392822,POINT (-122.39281 37.782043),31,1,10,8,25,,,31
10120,1801 GREEN ST,Golden Gate Valley Branch Library,GREEN,SIDEWALK,7,14,,2011,0,37.796784,-122.42901,POINT (-122.42899 37.79678),102,4,6,13,81,,,102
12099,1723 POLK ST,The Cinch bar,POLK,SIDEWALK,1,2,,2010,12,37.792729,-122.421447,POINT (-122.42143 37.792725),105,4,3,32,45,,,105
12282,503 HAIGHT ST,UNKNOWN,HAIGHT,SIDEWALK,1,2,,2004,0,37.771845,-122.430646,POINT (-122.43063 37.77184),26,4,11,9,137,,,26
10247,2499 SAN BRUNO AVE,Breakfast at Tiffany's,SAN BRUNO,SIDEWALK,1,2,,2015,6,37.730494,-122.404536,POINT (-122.404526 37.730488),91,2,2,25,128,,,91
11591,663 SOUTH VAN NESS AVE,Citywide Logistics,18TH,SIDEWALK,1,2,,2004,0,37.762499,-122.417242,POINT (-122.41723 37.762493),53,3,2,20,177,,,53
12114,1541 TARAVAL ST,King of Thai Noodle,TARAVAL,SIDEWALK,1,2,,2013,8,37.742484,-122.4828,POINT (-122.48279 37.742477),40,10,7,35,95,,,40
12837,3116 Noriega,Domino's,Noriega,SIDEWALK,2,4,,2019,12,37.75334018,-122.49708172,POINT (-122.49707 37.753334),39,10,7,35,104,,,39
11142,355 Clementina Street,American Bookbinders Museum,CLEMENTINA,ROADWAY,5,10,,2017,3,37.781406,-122.402904,POINT (-122.40289 37.781403),32,1,10,34,36,4,,32
10379,3318 STEINER ST,Little Shop,STEINER,SIDEWALK,1,2,,2010,0,37.800028,-122.437546,POINT (-122.43753 37.800022),17,4,6,13,82,,,17
11269,3316 22ND ST,Little Tree Studios,22ND,ROADWAY,5,10,,2013,8,37.755471,-122.421438,POINT (-122.421425 37.755466),52,3,5,20,76,,,52
10878,510 GREEN ST,Sodini's Green Valley Restaurant,GREEN,SIDEWALK,1,2,,2004,0,37.799842,-122.407637,POINT (-122.40762 37.799835),106,6,3,23,47,,,106
9126,16 WEST PORTAL AVE,St. Francisco Market.,WEST PORTAL,SIDEWALK,1,2,,2010,0,37.740781,-122.466296,POINT (-122.466286 37.740776),46,10,8,41,149,,,46
10440,2700 24TH ST,Wok & Go Chinese Restaurant,POTRERO,SIDEWALK,1,2,,2012,2,37.753143,-122.406678,POINT (-122.40666 37.75314),53,3,2,20,164,,,53
10655,906 COLE ST,Val De Cole Wines & Spirits,COLE,SIDEWALK,1,2,,2010,0,37.765573,-122.449682,POINT (-122.44967 37.765568),29,7,11,3,135,,,29
14242,1414 Van Ness,Benchmark Climbing,Van Ness,SIDEWALK,3,6,,2021,5,,,POINT (-122.42185 37.788635),50,4,3,21,44,10,,50
10511,150 MISSISSIPPI ST,Front Cafe,MISSISSIPPI,SIDEWALK,2,4,,2013,7,37.764407,-122.395169,POINT (-122.39516 37.7644),54,1,9,26,170,,,54
9015,905 Capp Street,Latinos Liquors,Capp Street,SIDEWALK,1,2,,2018,4,0,0,POINT (-122.417114 37.752132),53,3,2,20,87,,,53
12380,95 03RD ST,UC Berkeley Extension,03RD,SIDEWALK,1,2,,2013,1,37.786549,-122.402017,POINT (-122.402 37.786545),32,6,10,8,25,4,,32
11971,3782 24TH ST,Basso's,24TH,SIDEWALK,1,2,,2004,0,37.75183,-122.427133,POINT (-122.42712 37.751823),52,3,5,22,86,12,,52
11793,520 SCOTT ST,UNKNOWN,SCOTT,SIDEWALK,1,2,,2005,0,37.77462,-122.435702,POINT (-122.43569 37.774616),23,4,11,9,1,,,23
9414,1620 POLK ST,Good Vibrations,POLK,SIDEWALK,1,2,,2003,0,37.791907,-122.420583,POINT (-122.42057 37.7919),105,4,3,21,44,,,105
14146,2625 18th Street,,18th Street,SIDEWALK,1,2,,2021,2,,,POINT (-122.47432 37.738804),46,10,8,41,149,,,46
13126,3400 23rd street,UpForDayz Coffee,23rd street,SIDEWALK,2,4,,2019,12,37.75446787,-122.40342733,POINT (-122.40341 37.754463),54,3,9,20,165,,,54
11533,250 CLAY ST,Golden Gateway Garage,CLAY,GARAGE,23,46,,0,0,37.795301,-122.398563,POINT (-122.39855 37.795296),108,6,3,8,22,,,108
10614,1800 FOLSOM ST,Foods Co,FOLSOM,SIDEWALK,3,6,,2012,8,37.767847,-122.416092,POINT (-122.41608 37.76784),53,3,2,20,180,,,53
11692,79 WEST PORTAL AVE,West Portal Shoe Service,WEST PORTAL,SIDEWALK,1,2,,2015,1,37.739899,-122.46644,POINT (-122.46643 37.739895),46,10,8,41,149,,,46
9423,234 TOWNSEND ST,"Les Clos, Durso Deli",TOWNSEND,ROADWAY,5,10,,2014,12,37.77826,-122.393869,POINT (-122.39385 37.778255),32,1,10,34,179,,,32
9208,101 TOWNSEND ST,UNKNOWN,TOWNSEND,SIDEWALK,1,2,,2000,0,37.780221,-122.390453,POINT (-122.39044 37.780216),31,1,10,4,68,,,31
9773,2086 MISSION ST,Mission Adult Superstore,MISSION,SIDEWALK,1,2,,2003,0,37.763739,-122.41985,POINT (-122.41984 37.763733),53,3,2,20,89,,,53
10269,341 KEARNY ST,UNKNOWN,KEARNY,SIDEWALK,1,2,,2004,0,37.79131,-122.404337,POINT (-122.40433 37.791306),104,6,3,8,43,,,104
10677,1017 BUSH ST,Australian Fair,BUSH,SIDEWALK,1,2,,2012,8,37.789294,-122.413927,POINT (-122.41391 37.789288),50,6,3,21,10,,,50
11305,557 WALLER ST,Flourish: A Chiropractic Studio,WALLER,SIDEWALK,2,4,,2010,10,37.770677,-122.432849,POINT (-122.43284 37.77067),28,7,5,3,183,,,28
10202,251 06TH AVE,Peabody Elementary School,06TH,SIDEWALK,1,2,,2012,3,37.783929,-122.464781,POINT (-122.46477 37.783924),5,8,4,11,97,,,5
10597,3431 19TH ST,Hog & Rocks,19TH,SIDEWALK,2,4,,2012,5,37.760028,-122.419831,POINT (-122.419815 37.76002),53,3,2,20,177,,,53
9547,3960 IRVING ST,Clancey's Market & Deli,IRVING,SIDEWALK,2,4,,2015,10,37.762609,-122.500281,POINT (-122.50027 37.762604),39,10,7,35,104,,,39
11437,201 WILLIAMS AVE,SFPD Bayview Station,WILLIAMS,SIDEWALK,2,4,,2010,0,37.729653,-122.39815,POINT (-122.39814 37.72965),86,2,9,1,192,,,86
9287,1256 MISSION ST,Sparc,MISSION,SIDEWALK,1,2,,2010,9,37.776956,-122.414212,POINT (-122.4142 37.77695),32,5,10,34,181,7,1,32
9392,1722 IRVING ST,Test Magic,IRVING,SIDEWALK,1,2,,2010,10,37.763834,-122.476491,POINT (-122.47648 37.76383),109,10,7,14,153,,,109
11041,701 BAYSHORE BLVD,San Francisco Antique and Design,BAYSHORE,SIDEWALK,1,2,,2002,0,37.735966,-122.406126,POINT (-122.40611 37.735962),82,2,9,1,190,,,82
10861,2111 JENNINGS ST,Homeless shelter,JENNINGS,SIDEWALK,2,4,,2011,1,37.726723,-122.388645,POINT (-122.38863 37.72672),86,2,9,1,161,,,86
14126,10 Mirabel Ave,,Mirabel Ave,SIDEWALK,1,2,,2021,1,,,POINT (-122.41736 37.746117),83,9,2,2,160,,,83
9279,460 ARGUELLO BLVD,Roosevelt Middle School,ARGUELLO,SIDEWALK,4,8,,2015,8,37.782305,-122.458848,POINT (-122.45883 37.7823),11,8,6,31,77,,,11
11173,1935 HAYES ST,Bend Yoga Studio,HAYES,SIDEWALK,1,2,,2010,0,37.773359,-122.448339,POINT (-122.448326 37.773354),24,7,11,18,71,,,24
11486,904 22ND ST,Rickshaw Bagworks,22ND,SIDEWALK,2,4,,2011,4,37.758027,-122.390572,POINT (-122.39056 37.758022),55,2,9,26,167,14,,55
9332,1740 CHURCH ST,Tataki Sushi,CHURCH,SIDEWALK,1,2,,2015,1,37.743083,-122.426881,POINT (-122.426865 37.743076),84,9,5,22,174,,,84
8905,1940 Harrison Street,SFMTA Flynn Division,Harrison Street,SIDEWALK,1,2,,2018,4,0,0,POINT (-122.413376 37.766426),53,3,2,20,180,,,53
8648,351 09th Avenue,Richmond Branch - San Francisco Public Library,09th Avenue,SIDEWALK,2,4,,2018,9,0,0,POINT (-122.468025 37.781857),5,8,4,11,97,,,5
11497,1521 Ocean Ave,A & N Liquor,OCEAN,SIDEWALK,1,2,,2017,5,37.724271,-122.458443,POINT (-122.45843 37.724266),64,10,8,24,127,13,,64
10010,100 IRVING ST,UCSF Medical Campus garage,IRVING,SIDEWALK,1,2,,2010,10,37.763708,-122.459307,POINT (-122.4593 37.763702),110,7,11,14,116,,,110
12195,2323 MARKET ST,D & H Jewelers,MARKET,SIDEWALK,1,2,,2011,5,37.763339,-122.433614,POINT (-122.4336 37.763332),38,3,5,5,88,9,,38
11705,2961 16TH ST,Victoria Theater,16TH,SIDEWALK,1,2,,0,0,37.764854,-122.418852,POINT (-122.41884 37.76485),53,3,2,20,89,,,53
